molecule	gene	start	end	strand	orientation
NZ_CP025544.1_63	Length	1	483	forward	1
NZ_CP025544.1_658	Length	1	355	forward	1
NZ_CP025544.1_66	Length	1	520	forward	1
NZ_CP025544.1_668	Length	1	418	forward	1
NZ_CP025544.1_68	Length	1	342	forward	1
NZ_CP025544.1_800	Length	1	486	forward	1
NZ_CP025544.1_988	Length	1	384	forward	1
NZ_CP025551.1_3857	Length	1	206	forward	1
NZ_CP025823.1_468	Length	1	353	forward	1
NZ_CP025823.1_681	Length	1	541	forward	1
NZ_CP025938.1_3413	Length	1	157	forward	1
NZ_CP025958.1_168	Length	1	297	forward	1
NZ_CP026107.1_1484	Length	1	211	forward	1
NZ_CP026265.1_2687	Length	1	303	forward	1
NZ_CP026372.1_1914	Length	1	184	forward	1
NZ_CP026520.1_3423	Length	1	281	forward	1
NZ_CP026671.1_1564	Length	1	192	forward	1
NZ_CP027062.1_1226	Length	1	158	forward	1
NZ_CP027658.1_2478	Length	1	223	forward	1
NZ_CP027718.1_245	Length	1	220	forward	1
NZ_CP027719.1_250	Length	1	220	forward	1
NZ_CP027735.1_236	Length	1	220	forward	1
NZ_CP027737.1_235	Length	1	220	forward	1
NZ_CP027738.1_237	Length	1	220	forward	1
NZ_CP027739.1_236	Length	1	220	forward	1
NZ_CP027760.1_3743	Length	1	172	forward	1
NZ_CP027773.1_994	Length	1	227	forward	1
NZ_CP027843.1_813	Length	1	218	forward	1
NZ_CP027860.1_549	Length	1	199	forward	1
NZ_CP028101.1_739	Length	1	327	forward	1
NZ_CP028370.1_2939	Length	1	716	forward	1
NZ_CP028377.1_1181	Length	1	722	forward	1
NZ_CP028901.1_2990	Length	1	193	forward	1
NZ_CP028911.1_779	Length	1	399	forward	1
NZ_CP028912.1_790	Length	1	218	forward	1
NZ_CP028941.1_1078	Length	1	234	forward	1
NZ_CP029147.1_2268	Length	1	181	forward	1
NZ_CP029186.1_3237	Length	1	163	forward	1
NZ_CP029337.1_1292	Length	1	281	forward	1
NZ_CP029343.1_224	Length	1	221	forward	1
NZ_CP029480.1_2562	Length	1	164	forward	1
NZ_CP029541.1_8723	Length	1	255	forward	1
NZ_CP029563.1_317	Length	1	392	forward	1
NZ_CP029563.1_3546	Length	1	557	forward	1
NZ_CP029619.1_189	Length	1	609	forward	1
NZ_CP029640.1_1404	Length	1	235	forward	1
NZ_CP029829.1_410	Length	1	188	forward	1
NZ_CP030082.1_3569	Length	1	228	forward	1
NZ_CP030118.1_1384	Length	1	428	forward	1
NZ_CP030144.1_3300	Length	1	607	forward	1
NZ_CP030356.1_2840	Length	1	221	forward	1
NZ_CP031168.1_3302	Length	1	238	forward	1
NZ_CP031221.1_1316	Length	1	867	forward	1
NZ_CP031221.1_915	Length	1	497	forward	1
NZ_CP031450.1_4405	Length	1	172	forward	1
NZ_CP031740.1_2336	Length	1	494	forward	1
NZ_CP031740.1_3399	Length	1	823	forward	1
NZ_CP031741.1_302	Length	1	315	forward	1
NZ_CP031965.1_2595	Length	1	152	forward	1
NZ_CP031966.1_3787	Length	1	155	forward	1
NZ_CP032050.1_3938	Length	1	160	forward	1
NZ_CP032094.1_661	Length	1	339	forward	1
NZ_CP032321.1_1614	Length	1	188	forward	1
NZ_CP032330.1_2106	Length	1	188	forward	1
NZ_CP032339.1_925	Length	1	884	forward	1
NZ_CP032542.1_132	Length	1	350	forward	1
NZ_CP032542.1_756	Length	1	649	forward	1
NZ_CP032803.1_4531	Length	1	197	forward	1
NZ_CP032848.1_3613	Length	1	220	forward	1
NZ_CP033034.1_1430	Length	1	186	forward	1
NZ_CP033145.1_2254	Length	1	316	forward	1
NZ_CP033312.1_2275	Length	1	884	forward	1
NZ_CP033318.1_2287	Length	1	884	forward	1
NZ_CP033811.1_3675	Length	1	175	forward	1
NZ_CP033917.1_763	Length	1	176	forward	1
NZ_CP034058.1_2850	Length	1	607	forward	1
NZ_CP034058.1_349	Length	1	427	forward	1
NZ_CP034190.1_2810	Length	1	327	forward	1
NZ_CP034334.1_1008	Length	1	182	forward	1
NZ_CP034334.1_245	Length	1	380	forward	1
NZ_CP034334.1_452	Length	1	320	forward	1
NZ_CP034334.1_527	Length	1	555	forward	1
NZ_CP034334.1_73	Length	1	486	forward	1
NZ_CP034335.1_388	Length	1	237	forward	1
NZ_CP034335.1_450	Length	1	320	forward	1
NZ_CP034335.1_525	Length	1	555	forward	1
NZ_CP034335.1_73	Length	1	486	forward	1
NZ_CP034335.1_876	Length	1	447	forward	1
NZ_CP034409.1_3852	Length	1	181	forward	1
NZ_CP034430.1_5254	Length	1	181	forward	1
NZ_CP034437.1_505	Length	1	530	forward	1
NZ_CP034445.1_5967	Length	1	212	forward	1
NZ_CP034449.1_7445	Length	1	212	forward	1
NZ_CP034450.1_1603	Length	1	315	forward	1
NZ_CP034450.1_553	Length	1	299	forward	1
NZ_CP034455.1_4764	Length	1	291	forward	1
NZ_CP034464.1_3532	Length	1	236	forward	1
NZ_CP034570.1_1123	Length	1	217	forward	1
NZ_CP034657.1_4327	Length	1	1107	forward	1
NZ_CP034678.1_193	Length	1	465	forward	1
NZ_CP035311.1_2119	Length	1	224	forward	1
NZ_CP035330.1_1724	Length	1	202	forward	1
NZ_CP035544.1_47	Length	1	209	forward	1
NZ_CP035946.1_1744	Length	1	152	forward	1
NZ_CP035953.1_4277	Length	1	227	forward	1
NZ_CP036023.1_505	Length	1	266	forward	1
NZ_CP036150.1_1925	Length	1	397	forward	1
NZ_CP036269.1_3256	Length	1	362	forward	1
NZ_CP036270.1_3024	Length	1	478	forward	1
NZ_CP036319.1_279	Length	1	230	forward	1
NZ_CP036339.1_887	Length	1	165	forward	1
NZ_CP037423.1_3444	Length	1	537	forward	1
NZ_CP037426.1_485	Length	1	613	forward	1
NZ_CP037951.1_1296	Length	1	531	forward	1
NZ_CP037952.1_1842	Length	1	794	forward	1
NZ_CP037952.1_4142	Length	1	887	forward	1
NZ_CP038159.1_2564	Length	1	217	forward	1
NZ_CP038663.1_1948	Length	1	228	forward	1
NZ_CP038975.1_1951	Length	1	228	forward	1
NZ_CP038979.1_1963	Length	1	228	forward	1
NZ_CP038983.1_1946	Length	1	228	forward	1
NZ_CP038987.1_1948	Length	1	228	forward	1
NZ_CP038991.1_1946	Length	1	228	forward	1
NZ_CP039256.1_3108	Length	1	385	forward	1
NZ_CP039256.1_453	Length	1	358	forward	1
NZ_CP039341.1_1472	Length	1	223	forward	1
NZ_CP039634.1_1308	Length	1	804	forward	1
NZ_CP039731.1_2908	Length	1	174	forward	1
NZ_CP040297.1_1947	Length	1	577	forward	1
NZ_CP040435.1_2852	Length	1	274	forward	1
NZ_CP040438.1_4237	Length	1	1113	forward	1
NZ_CP040572.1_4385	Length	1	197	forward	1
NZ_CP040637.1_260	Length	1	171	forward	1
NZ_CP040813.1_2679	Length	1	198	forward	1
NZ_CP040840.1_1410	Length	1	220	forward	1
NZ_CP040840.1_310	Length	1	337	forward	1
NZ_CP040843.1_2604	Length	1	220	forward	1
NZ_CP040908.1_1696	Length	1	173	forward	1
NZ_CP041067.1_77	Length	1	170	forward	1
NZ_CP041215.1_677	Length	1	424	forward	1
NZ_CP041215.1_755	Length	1	283	forward	1
NZ_CP041643.1_1948	Length	1	216	forward	1
NZ_CP041659.1_1208	Length	1	201	forward	1
NZ_CP041668.1_152	Length	1	546	forward	1
NZ_CP041923.1_122	Length	1	1109	forward	1
NZ_CP041923.1_1319	Length	1	867	forward	1
NZ_CP041923.1_351	Length	1	447	forward	1
NZ_CP041923.1_825	Length	1	386	forward	1
NZ_CP041923.1_916	Length	1	497	forward	1
NZ_CP041924.1_1312	Length	1	867	forward	1
NZ_CP041924.1_823	Length	1	386	forward	1
NZ_CP042177.1_1849	Length	1	237	forward	1
NZ_CP042306.1_256	Length	1	203	forward	1
NZ_CP042345.1_1910	Length	1	199	forward	1
NZ_CP042444.1_465	Length	1	330	forward	1
NZ_CP042445.1_327	Length	1	543	forward	1
NZ_CP042445.1_420	Length	1	336	forward	1
NZ_CP042445.1_550	Length	1	153	forward	1
NZ_CP042445.1_551	Length	1	245	forward	1
NZ_CP042445.1_670	Length	1	475	forward	1
NZ_CP042446.1_670	Length	1	475	forward	1
NZ_CP042815.1_1080	Length	1	964	forward	1
NZ_CP042816.1_1843	Length	1	964	forward	1
NZ_CP042817.1_1365	Length	1	964	forward	1
NZ_CP042904.1_608	Length	1	618	forward	1
NZ_CP042904.1_623	Length	1	927	forward	1
NZ_CP042904.1_918	Length	1	245	forward	1
NZ_CP042908.1_1392	Length	1	361	forward	1
NZ_CP042910.1_875	Length	1	207	forward	1
NZ_CP042911.1_7079	Length	1	297	forward	1
NZ_CP042912.1_1080	Length	1	636	forward	1
NZ_CP042997.1_389	Length	1	545	forward	1
NZ_CP043041.1_2989	Length	1	358	forward	1
NZ_CP043042.1_2784	Length	1	176	forward	1
NZ_CP043497.1_3644	Length	1	206	forward	1
NZ_CP043568.1_3577	Length	1	255	forward	1
NZ_CP043893.1_3074	Length	1	358	forward	1
NZ_CP043929.1_731	Length	1	152	forward	1
NZ_CP043931.1_5183	Length	1	207	forward	1
NZ_CP044031.1_1651	Length	1	423	forward	1
NZ_CP044031.1_390	Length	1	330	forward	1
NZ_CP044031.1_619	Length	1	215	forward	1
NZ_CP044122.1_277	Length	1	195	forward	1
NZ_CP044148.1_3919	Length	1	197	forward	1
NZ_CP044171.1_1376	Length	1	399	forward	1
NZ_CP044331.1_2056	Length	1	266	forward	1
NZ_CP044513.1_3098	Length	1	385	forward	1
NZ_CP044549.1_5253	Length	1	721	forward	1
NZ_CP045008.1_1907	Length	1	229	forward	1
NZ_CP045200.1_2178	Length	1	205	forward	1
NZ_CP045226.1_701	Length	1	163	forward	1
NZ_CP045235.1_1953	Length	1	237	forward	1
NZ_CP045434.1_2197	Length	1	198	forward	1
NZ_CP045652.1_1271	Length	1	217	forward	1
NZ_CP045670.1_231	Length	1	931	forward	1
NZ_CP045803.1_1313	Length	1	206	forward	1
NZ_CP045997.1_3756	Length	1	172	forward	1
NZ_CP046023.1_2827	Length	1	224	forward	1
NZ_CP046393.1_97	Length	1	178	forward	1
NZ_CP046622.1_2672	Length	1	226	forward	1
NZ_CP046703.1_3100	Length	1	332	forward	1
NZ_CP046921.1_403	Length	1	336	forward	1
NZ_CP046922.1_403	Length	1	336	forward	1
NZ_CP046923.1_359	Length	1	336	forward	1
NZ_CP046924.1_370	Length	1	336	forward	1
NZ_CP046924.1_462	Length	1	396	forward	1
NZ_CP046925.1_240	Length	1	201	forward	1
NZ_CP046925.1_327	Length	1	543	forward	1
NZ_CP046925.1_670	Length	1	475	forward	1
NZ_CP046926.1_1630	Length	1	369	forward	1
NZ_CP046926.1_281	Length	1	650	forward	1
NZ_CP046926.1_376	Length	1	367	forward	1
NZ_CP046926.1_462	Length	1	290	forward	1
NZ_CP046926.1_6	Length	1	230	forward	1
NZ_CP046926.1_817	Length	1	156	forward	1
NZ_CP046928.1_1528	Length	1	232	forward	1
NZ_CP046928.1_1621	Length	1	369	forward	1
NZ_CP046928.1_1761	Length	1	329	forward	1
NZ_CP046928.1_2163	Length	1	258	forward	1
NZ_CP046928.1_371	Length	1	366	forward	1
NZ_CP046928.1_6	Length	1	230	forward	1
NZ_CP046928.1_7	Length	1	391	forward	1
NZ_CP046928.1_814	Length	1	156	forward	1
NZ_CP046928.1_87	Length	1	542	forward	1
NZ_CP046930.1_1773	Length	1	337	forward	1
NZ_CP046930.1_185	Length	1	650	forward	1
NZ_CP046930.1_2178	Length	1	258	forward	1
NZ_CP046930.1_373	Length	1	363	forward	1
NZ_CP046930.1_822	Length	1	156	forward	1
NZ_CP046932.1_1624	Length	1	369	forward	1
NZ_CP046932.1_1822	Length	1	414	forward	1
NZ_CP046932.1_1823	Length	1	329	forward	1
NZ_CP046932.1_2192	Length	1	358	forward	1
NZ_CP046932.1_370	Length	1	366	forward	1
NZ_CP046932.1_373	Length	1	367	forward	1
NZ_CP046932.1_374	Length	1	363	forward	1
NZ_CP046932.1_459	Length	1	290	forward	1
NZ_CP046932.1_6	Length	1	230	forward	1
NZ_CP046932.1_816	Length	1	156	forward	1
NZ_CP046932.1_88	Length	1	542	forward	1
NZ_CP047030.1_3268	Length	1	172	forward	1
NZ_CP047242.1_247	Length	1	427	forward	1
NZ_CP047243.1_22	Length	1	607	forward	1
NZ_CP047332.1_33	Length	1	279	forward	1
NZ_CP047334.1_2640	Length	1	201	forward	1
NZ_CP047349.1_1710	Length	1	229	forward	1
NZ_CP047370.1_1052	Length	1	363	forward	1
NZ_CP047372.1_33	Length	1	279	forward	1
NZ_CP047372.1_986	Length	1	363	forward	1
NZ_CP047498.1_1541	Length	1	358	forward	1
NZ_CP047504.1_33	Length	1	279	forward	1
NZ_CP047516.1_2639	Length	1	201	forward	1
NZ_CP047652.1_1559	Length	1	210	forward	1
NZ_CP048020.1_1268	Length	1	297	forward	1
NZ_CP048051.1_243	Length	1	220	forward	1
NZ_CP048209.1_419	Length	1	434	forward	1
NZ_CP048261.1_4552	Length	1	206	forward	1
NZ_CP048799.1_865	Length	1	220	forward	1
NZ_CP048818.1_1004	Length	1	186	forward	1
NZ_CP048818.1_134	Length	1	438	forward	1
NZ_CP048818.1_15	Length	1	663	forward	1
NZ_CP048818.1_790	Length	1	196	forward	1
NZ_CP048819.1_1022	Length	1	186	forward	1
NZ_CP048819.1_138	Length	1	438	forward	1
NZ_CP048819.1_15	Length	1	663	forward	1
NZ_CP048819.1_806	Length	1	196	forward	1
NZ_CP048820.1_24	Length	1	663	forward	1
NZ_CP048820.1_563	Length	1	186	forward	1
NZ_CP048875.1_6776	Length	1	258	forward	1
NZ_CP048878.1_1516	Length	1	249	forward	1
NZ_CP049156.1_1867	Length	1	189	forward	1
NZ_CP049213.1_955	Length	1	195	forward	1
NZ_CP049333.1_5907	Length	1	448	forward	1
NZ_CP049616.1_3151	Length	1	177	forward	1
NZ_CP049919.1_2787	Length	1	217	forward	1
NZ_CP050116.1_2562	Length	1	228	forward	1
NZ_CP050214.1_280	Length	1	202	forward	1
NZ_CP050325.1_2235	Length	1	222	forward	1
NZ_CP050531.1_951	Length	1	257	forward	1
NZ_CP050861.1_2820	Length	1	357	forward	1
NZ_CP050963.1_1521	Length	1	401	forward	1
NZ_CP051156.1_675	Length	1	480	forward	1
NZ_CP051157.1_482	Length	1	461	forward	1
NZ_CP051157.1_902	Length	1	935	forward	1
NZ_CP051167.1_2070	Length	1	190	forward	1
NZ_CP051189.1_782	Length	1	587	forward	1
NZ_CP051195.1_1175	Length	1	299	forward	1
NZ_CP051196.1_1147	Length	1	299	forward	1
NZ_CP051264.2_1296	Length	1	663	forward	1
NZ_CP051264.2_630	Length	1	196	forward	1
NZ_CP051264.2_817	Length	1	186	forward	1
NZ_CP051265.2_1188	Length	1	438	forward	1
NZ_CP051265.2_1298	Length	1	663	forward	1
NZ_CP051265.2_819	Length	1	186	forward	1
NZ_CP051266.2_1121	Length	1	663	forward	1
NZ_CP051266.2_1231	Length	1	438	forward	1
NZ_CP051266.2_356	Length	1	186	forward	1
NZ_CP051266.2_543	Length	1	196	forward	1
NZ_CP051523.1_776	Length	1	329	forward	1
NZ_CP051523.1_90	Length	1	934	forward	1
NZ_CP051547.1_2550	Length	1	211	forward	1
NZ_CP051608.1_14	Length	1	663	forward	1
NZ_CP051608.1_174	Length	1	329	forward	1
NZ_CP051608.1_505	Length	1	186	forward	1
NZ_CP051608.1_692	Length	1	196	forward	1
NZ_CP051633.1_90	Length	1	934	forward	1
NZ_CP051682.1_133	Length	1	214	forward	1
NZ_CP051682.1_3102	Length	1	326	forward	1
NZ_CP052074.1_1970	Length	1	292	forward	1
NZ_CP052090.1_1767	Length	1	292	forward	1
NZ_CP052094.1_1767	Length	1	292	forward	1
NZ_CP052108.1_2028	Length	1	292	forward	1
NZ_CP052112.1_1965	Length	1	292	forward	1
NZ_CP052114.1_2028	Length	1	292	forward	1
NZ_CP053023.1_43	Length	1	191	forward	1
NZ_CP053042.1_3511	Length	1	229	forward	1
NZ_CP053371.1_1794	Length	1	229	forward	1
NZ_CP053452.2_2065	Length	1	401	forward	1
NZ_CP053538.1_481	Length	1	168	forward	1
NZ_CP053839.1_1581	Length	1	161	forward	1
NZ_CP053980.1_1357	Length	1	227	forward	1
NZ_CP053986.1_1017	Length	1	288	forward	1
NZ_CP053987.1_4355	Length	1	288	forward	1
NZ_CP054147.1_823	Length	1	338	forward	1
NZ_CP054301.1_1056	Length	1	812	forward	1
NZ_CP054372.1_129	Length	1	202	forward	1
NZ_CP054471.1_4706	Length	1	202	forward	1
NZ_CP054476.1_2823	Length	1	313	forward	1
NZ_CP054491.1_1024	Length	1	309	forward	1
NZ_CP054569.1_2916	Length	1	288	forward	1
NZ_CP054598.1_535	Length	1	214	forward	1
NZ_CP054598.1_727	Length	1	841	forward	1
NZ_CP054619.1_2247	Length	1	188	forward	1
NZ_CP054619.1_2373	Length	1	825	forward	1
NZ_CP054692.1_1891	Length	1	964	forward	1
NZ_CP054787.1_2738	Length	1	211	forward	1
NZ_CP055156.1_3039	Length	1	161	forward	1
NZ_CP058241.1_1582	Length	1	964	forward	1
NZ_CP058347.1_88	Length	1	934	forward	1
NZ_CP058554.1_3203	Length	1	271	forward	1
NZ_CP058958.1_755	Length	1	229	forward	1
NZ_CP058984.1_2142	Length	1	167	forward	1
NZ_CP058986.1_1402	Length	1	503	forward	1
NZ_CP058986.1_974	Length	1	167	forward	1
NZ_CP058988.1_2952	Length	1	174	forward	1
NZ_CP058989.1_3892	Length	1	174	forward	1
NZ_CP058990.1_269	Length	1	172	forward	1
NZ_CP059382.1_1811	Length	1	193	forward	1
NZ_CP059848.1_2231	Length	1	294	forward	1
NZ_CP059972.1_631	Length	1	440	forward	1
NZ_CP060002.1_742	Length	1	592	forward	1
NZ_CP060022.1_765	Length	1	315	forward	1
NZ_CP060023.1_576	Length	1	315	forward	1
NZ_CP060052.1_1680	Length	1	444	forward	1
NZ_CP060244.1_665	Length	1	228	forward	1
NZ_CP060388.1_3522	Length	1	454	forward	1
NZ_CP060460.1_3863	Length	1	592	forward	1
NZ_CP060470.1_697	Length	1	592	forward	1
NZ_CP060591.1_135	Length	1	926	forward	1
NZ_CP060780.1_1514	Length	1	200	forward	1
NZ_CP060790.1_718	Length	1	224	forward	1
NZ_CP061287.1_1042	Length	1	236	forward	1
NZ_CP061290.1_902	Length	1	237	forward	1
NZ_CP061297.1_904	Length	1	234	forward	1
NZ_CP061298.1_874	Length	1	235	forward	1
NZ_CP061302.1_1034	Length	1	233	forward	1
NZ_CP061513.1_2247	Length	1	229	forward	1
NZ_CP061738.1_121	Length	1	317	forward	1
NZ_CP061738.1_183	Length	1	927	forward	1
NZ_CP061738.1_274	Length	1	205	forward	1
NZ_CP062135.1_2915	Length	1	163	forward	1
NZ_CP062147.1_3100	Length	1	183	forward	1
NZ_CP062941.1_3939	Length	1	180	forward	1
NZ_CP063086.1_2233	Length	1	281	forward	1
NZ_CP063302.1_3124	Length	1	225	forward	1
NZ_CP063785.1_4574	Length	1	244	forward	1
NZ_CP063785.1_5263	Length	1	158	forward	1
NZ_CP063785.1_6823	Length	1	343	forward	1
NZ_CP063849.1_4023	Length	1	203	forward	1
NZ_CP064879.1_3838	Length	1	343	forward	1
NZ_CP064879.1_5402	Length	1	158	forward	1
NZ_CP064938.1_3456	Length	1	175	forward	1
NZ_CP065743.1_4101	Length	1	241	forward	1
NZ_CP066263.1_3348	Length	1	190	forward	1
NZ_CP067089.2_244	Length	1	546	forward	1
NZ_CP067420.1_3723	Length	1	852	forward	1
NZ_CP067976.1_367	Length	1	304	forward	1
NZ_CP067976.1_585	Length	1	360	forward	1
NZ_CP067976.1_647	Length	1	1035	forward	1
NZ_CP068083.1_3008	Length	1	217	forward	1
NZ_CP068107.1_2521	Length	1	326	forward	1
NZ_CP068228.1_107	Length	1	603	forward	1
NZ_CP068249.1_285	Length	1	268	forward	1
NZ_CP068791.1_1960	Length	1	228	forward	1
NZ_CP069052.1_1009	Length	1	358	forward	1
NZ_CP069052.1_142	Length	1	801	forward	1
NZ_CP069052.1_350	Length	1	455	forward	1
NZ_CP069053.1_28	Length	1	801	forward	1
NZ_CP069053.1_339	Length	1	904	forward	1
NZ_CP069054.1_191	Length	1	555	forward	1
NZ_CP069054.1_266	Length	1	320	forward	1
NZ_CP069054.1_471	Length	1	380	forward	1
NZ_CP069054.1_763	Length	1	486	forward	1
NZ_CP069054.1_857	Length	1	182	forward	1
NZ_CP069055.1_555	Length	1	225	forward	1
NZ_CP069060.1_28	Length	1	801	forward	1
NZ_CP069060.1_303	Length	1	543	forward	1
NZ_CP069296.1_640	Length	1	463	forward	1
NZ_CP069770.1_233	Length	1	202	forward	1
NZ_CP069812.1_1386	Length	1	253	forward	1
NZ_CP070343.1_3725	Length	1	227	forward	1
NZ_CP070386.1_2351	Length	1	465	forward	1
NZ_CP070897.1_1235	Length	1	235	forward	1
NZ_CP071052.1_2306	Length	1	237	forward	1
NZ_CP071057.1_86	Length	1	222	forward	1
NZ_CP071091.1_5862	Length	1	395	forward	1
NZ_CP071098.1_2003	Length	1	323	forward	1
NZ_CP071448.1_2291	Length	1	449	forward	1
NZ_CP071678.1_3120	Length	1	216	forward	1
NZ_CP071846.1_1035	Length	1	316	forward	1
NZ_CP071858.1_1031	Length	1	316	forward	1
NZ_CP071915.1_546	Length	1	574	forward	1
NZ_CP071953.1_196	Length	1	217	forward	1
NZ_CP072012.1_115	Length	1	201	forward	1
NZ_CP072012.1_121	Length	1	225	forward	1
NZ_CP072012.1_60	Length	1	841	forward	1
NZ_CP072012.1_888	Length	1	801	forward	1
NZ_CP072019.1_2060	Length	1	308	forward	1
NZ_CP072021.1_1312	Length	1	342	forward	1
NZ_CP072025.1_2020	Length	1	308	forward	1
NZ_CP072030.1_1345	Length	1	710	forward	1
NZ_CP072031.1_1354	Length	1	710	forward	1
NZ_CP072032.1_1330	Length	1	710	forward	1
NZ_CP072033.1_1338	Length	1	710	forward	1
NZ_CP072034.1_1340	Length	1	710	forward	1
NZ_CP072036.1_1279	Length	1	342	forward	1
NZ_CP072036.1_2015	Length	1	308	forward	1
NZ_CP072038.1_1303	Length	1	342	forward	1
NZ_CP072044.1_1817	Length	1	637	forward	1
NZ_CP072044.1_2018	Length	1	308	forward	1
NZ_CP072046.1_575	Length	1	566	forward	1
NZ_CP072185.1_1687	Length	1	497	forward	1
NZ_CP072396.1_707	Length	1	496	forward	1
NZ_CP072453.1_4185	Length	1	229	forward	1
NZ_CP072618.1_1267	Length	1	360	forward	1
NZ_CP072618.1_966	Length	1	192	forward	1
NZ_CP072620.1_2361	Length	1	201	forward	1
NZ_CP072624.1_1784	Length	1	192	forward	1
NZ_CP072624.1_2352	Length	1	201	forward	1
NZ_CP072626.1_1784	Length	1	192	forward	1
NZ_CP072628.1_1787	Length	1	192	forward	1
NZ_CP072630.1_1791	Length	1	192	forward	1
NZ_CP072630.1_2358	Length	1	201	forward	1
NZ_CP072666.1_465	Length	1	330	forward	1
NZ_CP072666.1_550	Length	1	153	forward	1
NZ_CP072666.1_551	Length	1	245	forward	1
NZ_CP072666.1_670	Length	1	475	forward	1
NZ_CP072667.1_420	Length	1	336	forward	1
NZ_CP072667.1_465	Length	1	330	forward	1
NZ_CP072667.1_670	Length	1	475	forward	1
NZ_CP072668.1_466	Length	1	330	forward	1
NZ_CP072668.1_671	Length	1	475	forward	1
NZ_CP072669.1_670	Length	1	475	forward	1
NZ_CP072671.1_465	Length	1	330	forward	1
NZ_CP072671.1_550	Length	1	153	forward	1
NZ_CP072672.1_327	Length	1	543	forward	1
NZ_CP072672.1_465	Length	1	330	forward	1
NZ_CP072672.1_670	Length	1	475	forward	1
NZ_CP072681.1_1033	Length	1	316	forward	1
NZ_CP072691.1_3763	Length	1	197	forward	1
NZ_CP073027.1_190	Length	1	162	forward	1
NZ_CP073074.1_2535	Length	1	175	forward	1
NZ_CP073365.1_4803	Length	1	283	forward	1
NZ_CP073914.1_1766	Length	1	229	forward	1
NZ_CP074168.1_931	Length	1	252	forward	1
NZ_CP075183.1_2669	Length	1	226	forward	1
NZ_CP075189.1_2275	Length	1	223	forward	1
NZ_CP075190.1_1302	Length	1	158	forward	1
NZ_CP076103.1_5032	Length	1	1117	forward	1
NZ_CP076228.1_128	Length	1	729	forward	1
NZ_CP076228.1_775	Length	1	180	forward	1
NZ_CP076651.1_584	Length	1	252	forward	1
NZ_CP077303.1_1418	Length	1	223	forward	1
NZ_CP079094.1_674	Length	1	673	forward	1
NZ_CP079205.1_1668	Length	1	497	forward	1
NZ_CP079745.1_1378	Length	1	227	forward	1
NZ_CP079882.1_1834	Length	1	229	forward	1
NZ_CP080095.1_2173	Length	1	261	forward	1
NZ_CP080294.1_15	Length	1	364	forward	1
NZ_CP080536.1_2385	Length	1	261	forward	1
NZ_CP080542.1_1798	Length	1	193	forward	1
NZ_CP080546.1_1316	Length	1	867	forward	1
NZ_CP080546.1_352	Length	1	447	forward	1
NZ_CP081295.1_1691	Length	1	203	forward	1
NZ_CP081872.1_3176	Length	1	401	forward	1
NZ_CP081878.1_1383	Length	1	266	forward	1
NZ_CP081878.1_2847	Length	1	478	forward	1
NZ_CP081920.1_3396	Length	1	324	forward	1
NZ_CP081924.1_1607	Length	1	497	forward	1
NZ_CP081927.1_1635	Length	1	497	forward	1
NZ_CP081934.1_531	Length	1	497	forward	1
NZ_CP081937.1_1576	Length	1	497	forward	1
NZ_CP082852.1_1323	Length	1	557	forward	1
NZ_CP082852.1_2078	Length	1	392	forward	1
NZ_CP083451.1_2307	Length	1	267	forward	1
NZ_CP083454.1_1385	Length	1	357	forward	1
NZ_CP083911.1_1013	Length	1	212	forward	1
